2,1040597
1,8105856
2,559284
2,3207508
2,7171067
1,7512895
1,7666303
1,4864847
1,9450547
1,8514125
1,9479756
1,7405149
1,9688932
1,8836461
1,585304
1,5684686
1,9798678
1,7923482
1,9285559
1,5902366
1,5999229
1,8983033
1,5323435
1,8508399
1,8744494
1,5287765
1,5189783
1,5671847
1,5590499
1,6797679
1,7811335
1,6832341
1,5239168
1,5716977
1,9008431
1,5873952
2,1010798
1,6234235
1,5213049
1,7481947
1,8088246
1,5192815
1,4955949
2,0972192
1,7524324
1,832035
1,5124513
1,9221896
1,876878
1,9728547
1,7104653
1,6475463
1,8831688
1,8477947
1,6436436
1,6724353
1,8157874
1,9318321
1,7587209
2,1186663
1,5967164
1,7082833
1,6362089
1,7883363
1,6746132
1,5688309
1,8225946
1,6874342
1,801126
1,7269315
1,7983913
1,7885972
1,9169414
1,8892599
1,5496891
1,8713224
1,6657755
1,7167672
1,8939504
1,5225827
1,6615577
1,6529137
1,8203002
1,7178941
1,6831184
1,7346233
1,5357206
1,701961
1,7318646
1,8576296
1,5577294
1,7203414
1,7225827
1,612515
1,8562744
1,7102009
1,7019856
1,6365821
2,0252561
2,0940771
