0,402138
0,3994664
0,3059201
0,2957476
0,279386
0,3357399
0,3301992
0,4127168
0,2778843
0,356462
0,6734971
0,3271870
0,8920085
0,4500433
0,1183936
0,7408268
0,1016319
0,7761234
0,1356983
0,7546375
0,2389742
0,3476772
0,7259070
0,4308841
0,1797603
0,4716530
0,6702907
0,8836712
0,0517093
0,5942804
0,4997107
0,4096624
0,1160741
0,4103301
0,5558111
0,9098016
0,0937356
0,4407987
0,2182205
0,1285951
0,7293091
0,6389354
0,6487066
0,1426720
0,2017640
0,1183889
0,1692052
0,0059858
0,6446900
0,2465971
0,9313059
0,6219467
0,0138594
0,0437193
0,5681572
0,9833274
0,8381802
0,9704257
0,1850222
0,8432473
0,3937734
0,6667271
0,1747517
0,4421801
0,2519353
0,4656031
0,1463524
0,1064715
0,9494257
0,7301726
0,3211103
0,8047764
0,0961101
0,2571475
0,4549790
0,7064467
0,2852350
0,3706918
0,1902979
0,8496170
0,0966503
0,6555273
0,8566325
0,6919650
0,3851937
0,4948226
0,1374718
0,4478789
0,1674630
0,8514200
0,1590904
0,9608363
0,8897373
0,9108002
0,9584063
0,9907881
0,6774751
0,8325188
0,6097031
0,9597077
