24,4763705
28,3246542
28,4754362
26,689363
26,344383
22,3247332
27,2365707
28,8748232
26,6057194
27,4254037
26,4822484
27,5589198
26,6679367
23,0753623
27,4098891
26,5667634
24,2387886
23,3268320
24,1578249
22,9840475
26,5131020
25,9940502
23,7089376
24,0548270
25,3264460
25,0575142
23,4937444
26,3048415
26,5308830
28,5236340
26,4203087
27,6655402
23,2435051
26,5676439
23,9673676
25,1462722
28,2185662
26,5066730
23,4250854
26,7094759
24,2500823
24,1862705
26,9733589
25,4621827
28,0545997
28,0735040
24,0961924
25,4193789
27,0491219
27,8520387
26,0851672
24,6858748
25,4012438
27,7164878
26,5892244
23,5004280
24,8599162
27,1600985
22,4748481
24,1474459
25,1413483
25,2281872
23,1524047
27,9126073
25,2101635
23,2529754
25,6177711
23,6804585
25,7243995
27,8289817
24,0593594
22,3905765
23,3894580
28,3449120
26,8673749
23,3501487
25,7574709
27,9199192
24,3150370
25,3200019
28,7836690
24,9662339
24,5099586
26,2819957
24,7836639
26,2432839
24,0939342
27,9829521
28,0839052
23,4097761
26,1588893
23,1089168
27,6530758
24,4978570
25,4611364
24,5412651
24,7891784
23,0903778
28,5299556
23,3107005
