0,8619346
0,9903232
0,9798195
0,8803752
0,8980816
1,151535
0,8354949
0,9493553
0,9332827
0,8879695
0,8659658
0,9951057
0,9912487
0,8820808
0,8308898
0,8430107
0,8875752
1,0653651
0,8778476
0,8640658
0,9812094
0,8630635
1,022064
0,8644549
0,9697207
1,0430716
0,8704241
1,0868093
0,8774027
0,9652539
0,8343208
1,0299573
1,0923336
0,9168896
0,8425116
1,1675515
0,8321568
0,8436634
0,8671997
0,8461274
1,1613343
0,8568161
0,9779635
0,856552
0,8590762
0,999838
0,9188739
0,964333
0,8585278
0,8489051
0,8473275
0,8996229
0,9910658
0,9682416
0,8471714
0,9152853
0,8502739
1,0341429
0,8511435
0,8616789
0,8554742
0,9085053
1,0050375
0,8701337
0,9999884
0,9559197
0,8892825
1,10145
0,8878998
0,8536659
0,8708697
0,8512228
0,924951
0,8750654
0,9738307
0,9760428
0,8699393
1,0859882
0,8490472
0,9684731
0,8673326
0,8429337
1,1430721
0,8297463
1,0265552
0,8269417
0,8528011
0,9945898
0,9168485
0,9392382
0,83549
0,859791
0,842974
0,8648102
1,0122203
0,8635817
0,9559861
0,869943
0,8584545
0,9322537
