11,1064502
10,7868571
10,3781548
10,1092739
9,6473587
10,1140982
9,8822049
9,6592141
9,9703818
10,1543728
10,0651894
9,9411617
10,1024451
10,0130699
10,1398443
10,1678872
9,8944227
9,865004
10,0674729
10,158736
9,9947192
9,9340665
9,9442055
10,5581857
9,7816306
10,214242
9,8731881
10,0352828
9,8106149
9,7404963
9,8355456
9,9489139
9,8525542
9,6014475
9,9049113
9,9957473
9,8423716
9,9823988
9,7290365
9,925549
9,7695579
9,8581488
9,9705603
9,8148915
9,9008062
10,0298049
9,5330017
9,7266128
9,4479712
9,7019197
9,5257695
9,6020176
9,7407007
10,782695
10,7491637
10,252706
9,6853523
9,5527684
9,6184901
9,8489829
10,0641388
9,4772956
9,8713963
9,7064849
9,5591249
9,7331768
9,4945744
9,3887132
9,4795749
9,5848809
9,5887309
9,9354201
9,5655361
9,7116659
9,7442132
9,7029999
9,6320188
9,967901
10,0413898
9,6191842
9,6991697
9,9911656
9,9991153
9,8512691
9,6200802
9,4745811
9,4350761
9,5506484
9,4795023
9,4944071
9,6874024
9,4377911
9,460994
9,6955747
9,4695332
9,7562544
9,6108028
9,5622245
9,4709737
9,4975884
