3,9487672
2,3799946
2,8053102
2,2933812
2,258801
2,1939108
2,2484132
2,3950999
2,4454647
2,417715
2,4191053
2,2175796
2,2277799
2,197292
2,2305848
2,4640436
2,3861698
2,3858548
2,5006375
2,244645
2,2295968
2,2741772
2,3324613
2,4655666
2,3371734
2,3881749
2,2796921
2,2191822
2,2534274
2,2267258
2,379839
2,4436147
2,3335082
2,4007731
2,2259115
2,2772894
2,2249454
2,281817
2,4096459
2,3992314
2,4097371
2,3414832
2,3005099
2,2203887
2,1852415
2,2582987
2,448592
2,5148644
2,3780946
2,3514384
2,2411018
2,227052
2,2793347
2,4212349
2,4401432
2,4726219
2,3592048
2,4045977
2,2737165
2,2235691
2,236861
2,3422804
2,3927642
2,4188952
2,4393802
2,6372575
2,3587359
2,1621833
2,2005901
2,260465
2,4736439
2,3309446
2,4198373
2,2442691
2,2164049
2,2001827
2,2561711
2,4169596
2,3635331
2,4751119
2,2810134
2,2412122
2,1882815
2,2575846
2,4126593
2,5203147
2,3663069
2,3294823
2,2159002
2,2028526
2,2292606
2,4879736
2,417929
2,469789
2,3825728
2,5198971
2,2345382
2,2407179
2,3806978
2,2238182
