10,7910785
10,4334421
10,3893264
10,0609597
10,2505025
10,2012569
10,8976354
10,7080593
10,2013063
10,1988375
10,7464786
10,007795
10,9763039
10,4714162
10,8040028
10,8646781
10,0082534
10,6994481
10,2738227
10,6707889
10,870196
10,7477109
10,5369394
10,9714451
10,2782829
10,5116277
10,4997545
10,3037827
10,7402235
10,3118318
10,2301689
10,5819003
10,794849
10,301117
10,1752129
10,9085639
10,3678872
10,4115529
10,5123509
10,7743807
10,1396917
10,5390736
10,9895374
10,0139228
10,1447911
10,5347428
10,7136958
10,6759011
10,6145529
10,735036
10,8342625
10,5985916
10,7900515
10,6243804
10,3787871
10,5674577
10,4144831
10,0115161
10,5340881
10,3631744
10,2964332
10,1637337
10,4143688
10,1108107
10,0843893
10,9010145
10,3220403
10,2307809
10,5565397
10,1167116
10,2166
10,2256417
10,5424814
10,0959417
10,0189842
10,5012495
10,1631033
10,3243427
10,1458889
10,1120043
10,1757368
10,3020606
10,1980859
10,9945842
10,9864954
10,3908664
10,125853
10,6713219
10,6002017
10,204088
10,2969328
10,1448576
10,5904334
10,2735876
10,9538926
10,0433314
10,7484063
10,8073091
10,2913884
10,0306391
