1,0331061
1,2700975
1,1126931
1,9586545
2,5623391
1,1348406
1,4754495
1,3006301
1,4397297
1,3633303
2,6519583
2,8758317
2,9241917
1,1384112
1,4730693
1,0033644
2,6689741
1,0153555
1,9225455
1,7107431
1,0760081
2,4687733
2,4916787
2,6190432
2,0712439
1,622643
2,753321
2,2864918
2,745286
2,8963927
2,4474145
1,8348874
1,1979796
2,3748803
2,4221144
1,3376879
2,6846128
2,4734928
1,0780074
1,2109919
1,5888952
1,3705547
1,0959919
1,3435926
1,1993749
1,4402853
2,437657
1,3390954
2,180336
2,990536
1,1670997
1,0577088
1,1734337
1,6787586
1,4429525
1,5959736
1,9369205
2,8063441
2,3468761
1,647617
1,9506347
2,4857553
2,2647717
1,7243739
2,8799834
1,6712475
1,9045977
2,8722437
1,7359686
2,1345873
2,9662046
2,7808371
2,1686312
2,5684572
1,7023624
2,4256122
1,0366538
2,8168207
2,7894327
1,250688
1,8457797
1,6390863
2,8575514
1,2321701
1,8009164
1,5257484
1,328363
2,4118284
1,8019015
2,4654687
2,5465101
1,8894902
1,7715926
1,9393669
1,6576798
2,2797463
1,8163848
2,8471418
2,5855085
1,7473176
