12,4177083
10,920372
11,03045
10,9735837
11,1317665
10,9854843
11,2090074
11,1263447
10,9645281
12,1839422
11,600259
11,5535253
11,2515641
12,3522612
11,4234193
12,1038447
12,1899043
11,9010754
11,4631407
11,1157797
10,2315032
11,0241177
12,8552755
11,8278655
12,5005126
12,5602151
10,1844668
12,4067936
10,6439352
10,1314811
11,4728398
10,1978794
12,1527762
12,412397
10,4455875
10,6896005
12,5540744
10,9119817
10,6750019
12,7607857
11,0979877
11,1179743
10,5805026
12,4335212
12,3416763
12,6340405
12,9908416
10,8008812
10,1107769
11,8785496
10,8299594
10,9657667
12,0535375
12,6085293
10,1069339
11,518095
11,6953666
11,1441241
12,3615546
11,3191994
10,9028195
11,1166978
12,1842593
11,5869443
10,7007141
11,549353
11,8768717
12,8055504
12,5016724
12,408533
10,6771486
10,3562219
11,0836992
10,3587064
11,4694258
10,42155
12,0365357
10,1687386
10,2627865
11,8116318
12,0738313
10,2850833
11,0081717
11,4299353
11,9764147
11,5347681
11,9210325
12,8268212
12,1400037
11,1305055
12,2491848
11,520336
10,6864131
12,4956333
12,7372838
10,6723996
11,5250427
11,7227024
12,6921959
10,0024752
